Route Name,Route Link,Bus Name,Bus Type,Start Time,End Time,Total Duration,Price,Seats Available,Ratings
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,18:00,04h 00m,INR 430,,"4.0
11"
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,14:30,18:45,04h 15m,INR 330,,3.8
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,A/C Sleeper (2+1),15:15,19:00,03h 45m,INR 650,,4.2
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,20:30,05h 00m,INR 350,,3.8
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),15:30,20:00,04h 30m,INR 550,,3.9
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,22:55,05h 55m,INR 330,,3.8
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,23:15,05h 15m,INR 450,,4.0
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,23:40,05h 10m,INR 495,,3.9
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:00,23:55,04h 55m,INR 680,,4.3
Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,INR 330,,3.8
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON A/C Sleeper (2+1),14:40,18:30,03h 50m,INR 400,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 300,,"3.7
4"
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,17:36,21:25,03h 49m,INR 350,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),18:15,23:15,05h 00m,INR 500,,3.0
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Tiger Travels,A/C Sleeper (2+1),18:15,22:00,03h 45m,INR 600,,4.2
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,INR 350,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:00,00:30,03h 30m,494,,3.5
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,450,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:00,00:25,04h 25m,INR 500,,3.1
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,INR 500,,"3.9
4"
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Dashmesh Travels,A/C Seater / Sleeper (2+1),21:45,01:15,03h 30m,INR 600,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,INR 500,,3.8
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,INR 300,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,01:57,03h 36m,INR 500,,3.7
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:30,02:00,03h 30m,INR 600,,3.4
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,INR 612,,"4.6
511"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,INR 599,,"4.6
301"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 550,,"4.6
188"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,AdJakhar Travels,Bharat Benz A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 600,,"4.1
210"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,INR 460,,"4.3
253"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),13:45,19:45,06h 00m,INR 500,,"3.7
146"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,INR 300,,"4.2
138"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 600,,"4.8
58"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,INR 350,,"3.3
68"
Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:59,04h 29m,INR 457,,"4.8
14"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,INR 600,,"4.7
415"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 510,,"4.5
368"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),22:30,05:05,06h 35m,INR 600,,"4.3
469"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 450,,"4.2
250"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),21:45,05:00,07h 15m,INR 571,,"4.3
94"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),23:35,06:10,06h 35m,INR 510,,"4.0
233"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,06:30,07h 15m,INR 650,,"3.6
57"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gayatri Travels,NON AC Seater / Sleeper 2+1,22:00,05:30,07h 30m,315,,"3.9
40"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:40,06h 40m,INR 450,,"3.7
21"
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:45,06h 15m,INR 800,,"2.6
21"
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rajat Travels,A/C Seater / Sleeper (2+1),15:00,17:30,02h 30m,INR 250,,3.3
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),15:20,18:00,02h 40m,360,,3.0
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ankit Travels,AC Seater (2+2),17:50,20:10,02h 20m,315,,4.1
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:40,02h 55m,315,,3.5
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,270,,3.5
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,270,,4.0
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,359,,3.0
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,23:30,02h 55m,270,,3.0
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02h 15m,271,,3.0
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),23:37,01:37,02h 00m,352,,3.0
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,INR 397,,"3.1
20"
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:00,07h 05m,INR 449,,"2.5
76"
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Milan Travels,A/C Seater/Sleeper (2+1),16:30,00:30,08h 00m,INR 550,,4.0
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,06:30,06h 45m,INR 600,,"3.0
6"
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05:45,05h 50m,INR 600,,2.3
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,07:00,07h 05m,INR 900,,2.3
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:00,22:40,04h 40m,449,,"4.2
284"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,22:15,05h 15m,INR 286,,"4.1
292"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,A/C Seater / Sleeper (2+1),16:00,20:30,04h 30m,INR 399,,"3.9
105"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:15,06h 15m,INR 300,,"4.0
81"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 500,,"4.1
154"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:30,06h 00m,INR 300,,"3.9
51"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:05,06h 05m,INR 350,,"3.1
151"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Travels Kota,NON AC Seater / Sleeper 2+1,23:00,04:30,05h 30m,INR 300,,"4.6
14"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,INR 400,,"3.1
39"
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Navrang Travels,A/C Sleeper (2+1),23:00,04:30,05h 30m,INR 400,,"2.4
141"
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),14:15,19:30,05h 15m,270,,"4.0
25"
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Neeraj travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,19:52,04h 52m,INR 350,,"3.0
6"
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),16:00,22:20,06h 20m,360,,3.2
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:15,22:05,04h 50m,INR 350,,3.2
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:10,04h 40m,315,,"3.1
5"
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,360,,3.0
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:30,23:20,04h 50m,495,,3.8
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,03:00,04h 45m,270,,"3.2
17"
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,01:00,04h 30m,495,,3.8
Jaipur (Rajasthan) to Pilani,https://www.redbus.in/bus-tickets/jaipur-to-pilani,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),22:43,02:40,03h 57m,370,,3.0
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07:25,07h 41m,INR 397,,3.3
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,INR 471,,"3.3
106"
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Milan Travels,A/C Seater/Sleeper (2+1),23:59,07:45,07h 46m,INR 550,,4.0
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,04:15,05h 45m,INR 600,,"3.6
6"
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,INR 800,,"3.1
4"
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,03:15,07h 00m,INR 600,,"2.3
4"
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,03:00,05h 45m,INR 900,,3.1
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,18:06,20:30,02h 24m,INR 133,,3.3
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),14:15,17:01,02h 46m,INR 350,,3.0
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON A/C Sleeper (2+1),15:45,18:30,02h 45m,INR 350,,3.9
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),17:30,21:00,03h 30m,315,,3.7
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,20:45,02h 00m,INR 300,,3.9
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,01:15,02h 00m,INR 250,,3.9
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),17:45,21:15,03h 30m,INR 550,,3.5
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Amit Travels,A/C Seater / Sleeper (2+1),21:15,23:00,01h 45m,358,,1.8
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Maruti Travels Balotra,NON A/C Sleeper (2+1),17:14,19:24,02h 10m,INR 1999,,3.2
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,23:00,02h 30m,540,,3.5
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,21:30,03h 30m,INR 399,,3.6
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),18:15,21:15,03h 00m,INR 857.14,,3.9
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),18:44,20:29,01h 45m,INR 1047.62,,3.9
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Shri Krishna travels (NBT),NON A/C Sleeper (2+1),18:59,20:44,01h 45m,INR 1400,,3.7
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),19:00,22:00,03h 00m,INR 1199,,3.7
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,A/C Seater / Sleeper (2+1),14:15,19:25,05h 10m,INR 381,,"4.2
6"
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,Non A/C Seater / Sleeper (2+1),15:00,19:10,04h 10m,INR 350,,4.3
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 523,,"4.2
19"
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,U.K. Travels,A/C Seater / Sleeper (2+1),15:55,19:40,03h 45m,INR 370,,3.7
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:00,19:10,03h 10m,INR 600,,"3.8
16"
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Karan Maharaja Travels,A/C Sleeper (2+1),16:00,19:00,03h 00m,INR 619,,3.4
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,RATHORE TRAVELS AGENCY,AC Sleeper (2+1),19:20,22:40,03h 20m,INR 550,,"4.1
27"
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,INR 714,,"4.1
16"
Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 523,,"3.4
30"
